# Wavelength(microns)  (Rp/Rs)^2  Error
7.799922e-01 2.112706e-02 1.453515e-01
7.799402e-01 2.113595e-02 1.453821e-01
7.798882e-01 2.114718e-02 1.454207e-01
7.798363e-01 2.124080e-02 1.457422e-01
7.797843e-01 2.119927e-02 1.455997e-01
7.797323e-01 2.113151e-02 1.453668e-01
7.796803e-01 2.116524e-02 1.454828e-01
7.796283e-01 2.112935e-02 1.453594e-01
7.795764e-01 2.112924e-02 1.453590e-01
7.795244e-01 2.113008e-02 1.453619e-01
7.794724e-01 2.113017e-02 1.453622e-01
7.794205e-01 2.118196e-02 1.455402e-01
7.793685e-01 2.113807e-02 1.453894e-01
7.793166e-01 2.119316e-02 1.455787e-01
7.792646e-01 2.114662e-02 1.454188e-01
7.792127e-01 2.112798e-02 1.453547e-01
7.791607e-01 2.114516e-02 1.454138e-01
7.791088e-01 2.115678e-02 1.454537e-01
7.790568e-01 2.112770e-02 1.453537e-01
7.790049e-01 2.114983e-02 1.454298e-01
7.789530e-01 2.113254e-02 1.453704e-01
7.789010e-01 2.113360e-02 1.453740e-01
7.788491e-01 2.115641e-02 1.454524e-01
7.787972e-01 2.112872e-02 1.453572e-01
7.787453e-01 2.113044e-02 1.453631e-01
7.786934e-01 2.113340e-02 1.453733e-01
7.786415e-01 2.116924e-02 1.454965e-01
7.785896e-01 2.113926e-02 1.453935e-01
7.785377e-01 2.115262e-02 1.454394e-01
7.784858e-01 2.114601e-02 1.454167e-01
7.784339e-01 2.113336e-02 1.453732e-01
7.783820e-01 2.113748e-02 1.453873e-01
7.783301e-01 2.114853e-02 1.454253e-01
7.782782e-01 2.115394e-02 1.454439e-01
7.782263e-01 2.113055e-02 1.453635e-01
7.781744e-01 2.115376e-02 1.454433e-01
7.781226e-01 2.114451e-02 1.454115e-01
7.780707e-01 2.115361e-02 1.454428e-01
7.780188e-01 2.113312e-02 1.453724e-01
7.779670e-01 2.113643e-02 1.453837e-01
7.779151e-01 2.113311e-02 1.453723e-01
7.778632e-01 2.113547e-02 1.453804e-01
7.778114e-01 2.114501e-02 1.454132e-01
7.777595e-01 2.114222e-02 1.454036e-01
7.777077e-01 2.113903e-02 1.453927e-01
7.776558e-01 2.113212e-02 1.453689e-01
7.776040e-01 2.113641e-02 1.453836e-01
7.775522e-01 2.113051e-02 1.453634e-01
7.775003e-01 2.113733e-02 1.453868e-01
7.774485e-01 2.117170e-02 1.455050e-01
7.773967e-01 2.114060e-02 1.453981e-01
7.773448e-01 2.115127e-02 1.454348e-01
7.772930e-01 2.113794e-02 1.453889e-01
7.772412e-01 2.114525e-02 1.454141e-01
7.771894e-01 2.115724e-02 1.454553e-01
7.771376e-01 2.113969e-02 1.453949e-01
7.770858e-01 2.112988e-02 1.453612e-01
7.770340e-01 2.113936e-02 1.453938e-01
7.769822e-01 2.114440e-02 1.454111e-01
7.769304e-01 2.115561e-02 1.454497e-01
7.768786e-01 2.113723e-02 1.453865e-01
7.768268e-01 2.115572e-02 1.454501e-01
7.767750e-01 2.113243e-02 1.453700e-01
7.767232e-01 2.114291e-02 1.454060e-01
7.766715e-01 2.114481e-02 1.454125e-01
7.766197e-01 2.115077e-02 1.454330e-01
7.765679e-01 2.113194e-02 1.453683e-01
7.765161e-01 2.114476e-02 1.454124e-01
7.764644e-01 2.116357e-02 1.454771e-01
7.764126e-01 2.113348e-02 1.453736e-01
7.763609e-01 2.116151e-02 1.454700e-01
7.763091e-01 2.116286e-02 1.454746e-01
7.762574e-01 2.112976e-02 1.453608e-01
7.762056e-01 2.113402e-02 1.453754e-01
7.761539e-01 2.114264e-02 1.454051e-01
7.761021e-01 2.113558e-02 1.453808e-01
7.760504e-01 2.113691e-02 1.453854e-01
7.759987e-01 2.113302e-02 1.453720e-01
7.759469e-01 2.113214e-02 1.453690e-01
7.758952e-01 2.113164e-02 1.453673e-01
7.758435e-01 2.113009e-02 1.453619e-01
7.757918e-01 2.114481e-02 1.454125e-01
7.757400e-01 2.115288e-02 1.454403e-01
7.756883e-01 2.113816e-02 1.453897e-01
7.756366e-01 2.113378e-02 1.453746e-01
7.755849e-01 2.113280e-02 1.453712e-01
7.755332e-01 2.113571e-02 1.453813e-01
7.754815e-01 2.115716e-02 1.454550e-01
7.754298e-01 2.113432e-02 1.453765e-01
7.753781e-01 2.113637e-02 1.453835e-01
7.753264e-01 2.113670e-02 1.453847e-01
7.752748e-01 2.114948e-02 1.454286e-01
7.752231e-01 2.114339e-02 1.454077e-01
7.751714e-01 2.114360e-02 1.454084e-01
7.751197e-01 2.113618e-02 1.453829e-01
7.750681e-01 2.114077e-02 1.453986e-01
7.750164e-01 2.113112e-02 1.453655e-01
7.749647e-01 2.113372e-02 1.453744e-01
7.749131e-01 2.114385e-02 1.454092e-01
7.748614e-01 2.113259e-02 1.453705e-01
7.748097e-01 2.121722e-02 1.456613e-01
7.747581e-01 2.113363e-02 1.453741e-01
7.747065e-01 2.117943e-02 1.455315e-01
7.746548e-01 2.113169e-02 1.453674e-01
7.746032e-01 2.113744e-02 1.453872e-01
7.745515e-01 2.115570e-02 1.454500e-01
7.744999e-01 2.113830e-02 1.453902e-01
7.744483e-01 2.114415e-02 1.454103e-01
7.743966e-01 2.116307e-02 1.454753e-01
7.743450e-01 2.113603e-02 1.453824e-01
7.742934e-01 2.114845e-02 1.454251e-01
7.742418e-01 2.114602e-02 1.454167e-01
7.741902e-01 2.113500e-02 1.453788e-01
7.741386e-01 2.114282e-02 1.454057e-01
7.740870e-01 2.115841e-02 1.454593e-01
7.740354e-01 2.114419e-02 1.454104e-01
7.739838e-01 2.113956e-02 1.453945e-01
7.739322e-01 2.113258e-02 1.453705e-01
7.738806e-01 2.113907e-02 1.453928e-01
7.738290e-01 2.114053e-02 1.453978e-01
7.737774e-01 2.114600e-02 1.454166e-01
7.737258e-01 2.113605e-02 1.453824e-01
7.736742e-01 2.113925e-02 1.453934e-01
7.736227e-01 2.113570e-02 1.453812e-01
7.735711e-01 2.115994e-02 1.454646e-01
7.735195e-01 2.113590e-02 1.453819e-01
7.734680e-01 2.113309e-02 1.453723e-01
7.734164e-01 2.114373e-02 1.454088e-01
7.733648e-01 2.114670e-02 1.454191e-01
7.733133e-01 2.113532e-02 1.453799e-01
7.732617e-01 2.113670e-02 1.453847e-01
7.732102e-01 2.118370e-02 1.455462e-01
7.731586e-01 2.114764e-02 1.454223e-01
7.731071e-01 2.114505e-02 1.454134e-01
7.730556e-01 2.116155e-02 1.454701e-01
7.730040e-01 2.113632e-02 1.453833e-01
7.729525e-01 2.116725e-02 1.454897e-01
7.729010e-01 2.117078e-02 1.455018e-01
7.728494e-01 2.113659e-02 1.453843e-01
7.727979e-01 2.114462e-02 1.454119e-01
7.727464e-01 2.114485e-02 1.454127e-01
7.726949e-01 2.115389e-02 1.454438e-01
7.726434e-01 2.113995e-02 1.453958e-01
7.725919e-01 2.114577e-02 1.454158e-01
7.725404e-01 2.113618e-02 1.453829e-01
7.724889e-01 2.113502e-02 1.453789e-01
7.724374e-01 2.114841e-02 1.454249e-01
7.723859e-01 2.113744e-02 1.453872e-01
7.723344e-01 2.114584e-02 1.454161e-01
7.722829e-01 2.114979e-02 1.454297e-01
7.722314e-01 2.115162e-02 1.454360e-01
7.721800e-01 2.114490e-02 1.454128e-01
7.721285e-01 2.114059e-02 1.453980e-01
7.720770e-01 2.113818e-02 1.453898e-01
7.720255e-01 2.115579e-02 1.454503e-01
7.719741e-01 2.113960e-02 1.453946e-01
7.719226e-01 2.114442e-02 1.454112e-01
7.718712e-01 2.114391e-02 1.454095e-01
7.718197e-01 2.115274e-02 1.454398e-01
7.717683e-01 2.114866e-02 1.454258e-01
7.717168e-01 2.115637e-02 1.454523e-01
7.716654e-01 2.114030e-02 1.453970e-01
7.716139e-01 2.113637e-02 1.453835e-01
7.715625e-01 2.113509e-02 1.453791e-01
7.715110e-01 2.115723e-02 1.454553e-01
7.714596e-01 2.114362e-02 1.454085e-01
7.714082e-01 2.113862e-02 1.453913e-01
7.713568e-01 2.114862e-02 1.454256e-01
7.713053e-01 2.114517e-02 1.454138e-01
7.712539e-01 2.113638e-02 1.453836e-01
7.712025e-01 2.114410e-02 1.454101e-01
7.711511e-01 2.115444e-02 1.454457e-01
7.710997e-01 2.114111e-02 1.453998e-01
7.710483e-01 2.113981e-02 1.453953e-01
7.709969e-01 2.114529e-02 1.454142e-01
7.709455e-01 2.113677e-02 1.453849e-01
7.708941e-01 2.115348e-02 1.454424e-01
7.708427e-01 2.114393e-02 1.454095e-01
7.707913e-01 2.115566e-02 1.454499e-01
7.707399e-01 2.113422e-02 1.453761e-01
7.706886e-01 2.113714e-02 1.453862e-01
7.706372e-01 2.113818e-02 1.453898e-01
7.705858e-01 2.115028e-02 1.454314e-01
7.705344e-01 2.113859e-02 1.453912e-01
7.704831e-01 2.114164e-02 1.454017e-01
7.704317e-01 2.115805e-02 1.454581e-01
7.703804e-01 2.114051e-02 1.453978e-01
7.703290e-01 2.116911e-02 1.454961e-01
7.702777e-01 2.118739e-02 1.455589e-01
7.702263e-01 2.114186e-02 1.454024e-01
7.701750e-01 2.115586e-02 1.454505e-01
7.701236e-01 2.114141e-02 1.454009e-01
7.700723e-01 2.114099e-02 1.453994e-01
7.700209e-01 2.113769e-02 1.453881e-01
7.699696e-01 2.113740e-02 1.453871e-01
7.699183e-01 2.113709e-02 1.453860e-01
7.698670e-01 2.115956e-02 1.454633e-01
7.698156e-01 2.115449e-02 1.454458e-01
7.697643e-01 2.113731e-02 1.453868e-01
7.697130e-01 2.115065e-02 1.454326e-01
7.696617e-01 2.115601e-02 1.454511e-01
7.696104e-01 2.114287e-02 1.454059e-01
7.695591e-01 2.113832e-02 1.453902e-01
7.695078e-01 2.114142e-02 1.454009e-01
7.694565e-01 2.115580e-02 1.454503e-01
7.694052e-01 2.116138e-02 1.454695e-01
7.693539e-01 2.114011e-02 1.453964e-01
7.693026e-01 2.113836e-02 1.453904e-01
7.692513e-01 2.116536e-02 1.454832e-01
7.692001e-01 2.115394e-02 1.454439e-01
7.691488e-01 2.114622e-02 1.454174e-01
7.690975e-01 2.114714e-02 1.454206e-01
7.690462e-01 2.115053e-02 1.454322e-01
7.689950e-01 2.113863e-02 1.453913e-01
7.689437e-01 2.113883e-02 1.453920e-01
7.688924e-01 2.113799e-02 1.453891e-01
7.688412e-01 2.114813e-02 1.454240e-01
7.687899e-01 2.118612e-02 1.455545e-01
7.687387e-01 2.114950e-02 1.454287e-01
7.686874e-01 2.114245e-02 1.454044e-01
7.686362e-01 2.113903e-02 1.453927e-01
7.685850e-01 2.113927e-02 1.453935e-01
7.685337e-01 2.117142e-02 1.455040e-01
7.684825e-01 2.115057e-02 1.454324e-01
7.684313e-01 2.114906e-02 1.454272e-01
7.683800e-01 2.114468e-02 1.454121e-01
7.683288e-01 2.114149e-02 1.454011e-01
7.682776e-01 2.113967e-02 1.453949e-01
7.682264e-01 2.119126e-02 1.455722e-01
7.681752e-01 2.114535e-02 1.454144e-01
7.681240e-01 2.114026e-02 1.453969e-01
7.680728e-01 2.114187e-02 1.454024e-01
7.680216e-01 2.114618e-02 1.454173e-01
7.679704e-01 2.114246e-02 1.454045e-01
7.679192e-01 2.120595e-02 1.456226e-01
7.678680e-01 2.118097e-02 1.455368e-01
7.678168e-01 2.114058e-02 1.453980e-01
7.677656e-01 2.114954e-02 1.454288e-01
7.677144e-01 2.114479e-02 1.454125e-01
7.676632e-01 2.114356e-02 1.454083e-01
7.676121e-01 2.117650e-02 1.455215e-01
7.675609e-01 2.117272e-02 1.455085e-01
7.675097e-01 2.115012e-02 1.454308e-01
7.674586e-01 2.114953e-02 1.454288e-01
7.674074e-01 2.114377e-02 1.454090e-01
7.673563e-01 2.114506e-02 1.454134e-01
7.673051e-01 2.115242e-02 1.454387e-01
7.672539e-01 2.114258e-02 1.454049e-01
7.672028e-01 2.114382e-02 1.454092e-01
7.671517e-01 2.119239e-02 1.455761e-01
7.671005e-01 2.116447e-02 1.454801e-01
7.670494e-01 2.116457e-02 1.454805e-01
7.669982e-01 2.114650e-02 1.454183e-01
7.669471e-01 2.114542e-02 1.454146e-01
7.668960e-01 2.114854e-02 1.454254e-01
7.668449e-01 2.114480e-02 1.454125e-01
7.667938e-01 2.115526e-02 1.454485e-01
7.667426e-01 2.115270e-02 1.454397e-01
7.666915e-01 2.115041e-02 1.454318e-01
7.666404e-01 2.115202e-02 1.454374e-01
7.665893e-01 2.117698e-02 1.455231e-01
7.665382e-01 2.114776e-02 1.454227e-01
7.664871e-01 2.114524e-02 1.454140e-01
7.664360e-01 2.115932e-02 1.454624e-01
7.663849e-01 2.120886e-02 1.456326e-01
7.663338e-01 2.115709e-02 1.454548e-01
7.662827e-01 2.114824e-02 1.454243e-01
7.662317e-01 2.114882e-02 1.454263e-01
7.661806e-01 2.116383e-02 1.454779e-01
7.661295e-01 2.115972e-02 1.454638e-01
7.660784e-01 2.114182e-02 1.454023e-01
7.660274e-01 2.114742e-02 1.454215e-01
7.659763e-01 2.115167e-02 1.454362e-01
7.659252e-01 2.124983e-02 1.457732e-01
7.658742e-01 2.114632e-02 1.454178e-01
7.658231e-01 2.117453e-02 1.455147e-01
7.657721e-01 2.115000e-02 1.454304e-01
7.657210e-01 2.114940e-02 1.454283e-01
7.656700e-01 2.115613e-02 1.454515e-01
7.656189e-01 2.116262e-02 1.454738e-01
7.655679e-01 2.116477e-02 1.454812e-01
7.655169e-01 2.115000e-02 1.454304e-01
7.654658e-01 2.115168e-02 1.454362e-01
7.654148e-01 2.115283e-02 1.454401e-01
7.653638e-01 2.115218e-02 1.454379e-01
7.653128e-01 2.119784e-02 1.455948e-01
7.652617e-01 2.114599e-02 1.454166e-01
7.652107e-01 2.114091e-02 1.453991e-01
7.651597e-01 2.123264e-02 1.457143e-01
7.651087e-01 2.114573e-02 1.454157e-01
7.650577e-01 2.117148e-02 1.455042e-01
7.650067e-01 2.114461e-02 1.454118e-01
7.649557e-01 2.116870e-02 1.454947e-01
7.649047e-01 2.114512e-02 1.454136e-01
7.648537e-01 2.115460e-02 1.454462e-01
7.648027e-01 2.117739e-02 1.455245e-01
7.647518e-01 2.115110e-02 1.454342e-01
7.647008e-01 2.118052e-02 1.455353e-01
7.646498e-01 2.118297e-02 1.455437e-01
7.645988e-01 2.120695e-02 1.456261e-01
7.645479e-01 2.115498e-02 1.454475e-01
7.644969e-01 2.114554e-02 1.454151e-01
7.644459e-01 2.119797e-02 1.455952e-01
7.643950e-01 2.115353e-02 1.454425e-01
7.643440e-01 2.114391e-02 1.454095e-01
7.642931e-01 2.115583e-02 1.454504e-01
7.642421e-01 2.115552e-02 1.454494e-01
7.641912e-01 2.114737e-02 1.454213e-01
7.641402e-01 2.114276e-02 1.454055e-01
7.640893e-01 2.115310e-02 1.454411e-01
7.640383e-01 2.115113e-02 1.454343e-01
7.639874e-01 2.117712e-02 1.455236e-01
7.639365e-01 2.118334e-02 1.455450e-01
7.638856e-01 2.116205e-02 1.454718e-01
7.638346e-01 2.115441e-02 1.454455e-01
7.637837e-01 2.114882e-02 1.454263e-01
7.637328e-01 2.116052e-02 1.454666e-01
7.636819e-01 2.114764e-02 1.454223e-01
7.636310e-01 2.122562e-02 1.456901e-01
7.635801e-01 2.125419e-02 1.457882e-01
7.635292e-01 2.115470e-02 1.454466e-01
7.634783e-01 2.116173e-02 1.454707e-01
7.634274e-01 2.114797e-02 1.454234e-01
7.633765e-01 2.115174e-02 1.454364e-01
7.633256e-01 2.121155e-02 1.456419e-01
7.632747e-01 2.115722e-02 1.454552e-01
7.632238e-01 2.115206e-02 1.454375e-01
7.631730e-01 2.116021e-02 1.454655e-01
7.631221e-01 2.118825e-02 1.455618e-01
7.630712e-01 2.114752e-02 1.454219e-01
7.630203e-01 2.115131e-02 1.454349e-01
7.629695e-01 2.115165e-02 1.454361e-01
7.629186e-01 2.114535e-02 1.454144e-01
7.628678e-01 2.115660e-02 1.454531e-01
7.628169e-01 2.115848e-02 1.454595e-01
7.627661e-01 2.116838e-02 1.454936e-01
7.627152e-01 2.117327e-02 1.455104e-01
7.626644e-01 2.116617e-02 1.454860e-01
7.626135e-01 2.114775e-02 1.454226e-01
7.625627e-01 2.114602e-02 1.454167e-01
7.625118e-01 2.116695e-02 1.454887e-01
7.624610e-01 2.114765e-02 1.454223e-01
7.624102e-01 2.114649e-02 1.454183e-01
7.623594e-01 2.115898e-02 1.454613e-01
7.623085e-01 2.116079e-02 1.454675e-01
7.622577e-01 2.119264e-02 1.455769e-01
7.622069e-01 2.116967e-02 1.454980e-01
7.621561e-01 2.118257e-02 1.455423e-01
7.621053e-01 2.116781e-02 1.454916e-01
7.620545e-01 2.116796e-02 1.454921e-01
7.620037e-01 2.115795e-02 1.454577e-01
7.619529e-01 2.119143e-02 1.455728e-01
7.619021e-01 2.115744e-02 1.454560e-01
7.618513e-01 2.115414e-02 1.454446e-01
7.618005e-01 2.123234e-02 1.457132e-01
7.617497e-01 2.114908e-02 1.454272e-01
7.616990e-01 2.115021e-02 1.454311e-01
7.616482e-01 2.119713e-02 1.455923e-01
7.615974e-01 2.115282e-02 1.454401e-01
7.615466e-01 2.115522e-02 1.454483e-01
7.614959e-01 2.115457e-02 1.454461e-01
7.614451e-01 2.118972e-02 1.455669e-01
7.613944e-01 2.115902e-02 1.454614e-01
7.613436e-01 2.124393e-02 1.457530e-01
7.612928e-01 2.116152e-02 1.454700e-01
7.612421e-01 2.115121e-02 1.454345e-01
7.611913e-01 2.114824e-02 1.454244e-01
7.611406e-01 2.114946e-02 1.454285e-01
7.610899e-01 2.115757e-02 1.454564e-01
7.610391e-01 2.114802e-02 1.454236e-01
7.609884e-01 2.115043e-02 1.454319e-01
7.609377e-01 2.120050e-02 1.456039e-01
7.608869e-01 2.114869e-02 1.454259e-01
7.608362e-01 2.117265e-02 1.455082e-01
7.607855e-01 2.117364e-02 1.455116e-01
7.607348e-01 2.115475e-02 1.454467e-01
7.606841e-01 2.117248e-02 1.455077e-01
7.606334e-01 2.115053e-02 1.454322e-01
7.605827e-01 2.116366e-02 1.454774e-01
7.605320e-01 2.115613e-02 1.454515e-01
7.604813e-01 2.119317e-02 1.455788e-01
7.604306e-01 2.116668e-02 1.454877e-01
7.603799e-01 2.115371e-02 1.454432e-01
7.603292e-01 2.115313e-02 1.454411e-01
7.602785e-01 2.115140e-02 1.454352e-01
7.602278e-01 2.118870e-02 1.455634e-01
7.601771e-01 2.115114e-02 1.454343e-01
7.601265e-01 2.116295e-02 1.454749e-01
7.600758e-01 2.117300e-02 1.455094e-01
7.600251e-01 2.115884e-02 1.454608e-01
7.599745e-01 2.120591e-02 1.456225e-01
7.599238e-01 2.117247e-02 1.455076e-01
7.598731e-01 2.115117e-02 1.454344e-01
7.598225e-01 2.114998e-02 1.454303e-01
7.597718e-01 2.117563e-02 1.455185e-01
7.597212e-01 2.115754e-02 1.454563e-01
7.596705e-01 2.118673e-02 1.455566e-01
7.596199e-01 2.117744e-02 1.455247e-01
7.595693e-01 2.120936e-02 1.456343e-01
7.595186e-01 2.123999e-02 1.457395e-01
7.594680e-01 2.119564e-02 1.455872e-01
7.594174e-01 2.115958e-02 1.454633e-01
7.593667e-01 2.117315e-02 1.455100e-01
7.593161e-01 2.125031e-02 1.457749e-01
7.592655e-01 2.117133e-02 1.455037e-01
7.592149e-01 2.120808e-02 1.456299e-01
7.591643e-01 2.117182e-02 1.455054e-01
7.591137e-01 2.117168e-02 1.455049e-01
7.590631e-01 2.114920e-02 1.454276e-01
7.590125e-01 2.116604e-02 1.454855e-01
7.589619e-01 2.116461e-02 1.454806e-01
7.589113e-01 2.115148e-02 1.454355e-01
7.588607e-01 2.116767e-02 1.454911e-01
7.588101e-01 2.118133e-02 1.455381e-01
7.587595e-01 2.121295e-02 1.456466e-01
7.587089e-01 2.115039e-02 1.454318e-01
7.586584e-01 2.115581e-02 1.454504e-01
7.586078e-01 2.117221e-02 1.455067e-01
7.585572e-01 2.114831e-02 1.454246e-01
7.585066e-01 2.116859e-02 1.454943e-01
7.584561e-01 2.116483e-02 1.454814e-01
7.584055e-01 2.119294e-02 1.455779e-01
7.583550e-01 2.116883e-02 1.454951e-01
7.583044e-01 2.115521e-02 1.454483e-01
7.582539e-01 2.116550e-02 1.454837e-01
7.582033e-01 2.116290e-02 1.454747e-01
7.581528e-01 2.116044e-02 1.454663e-01
7.581022e-01 2.116179e-02 1.454709e-01
7.580517e-01 2.119116e-02 1.455719e-01
7.580012e-01 2.116082e-02 1.454676e-01
7.579506e-01 2.119694e-02 1.455917e-01
7.579001e-01 2.118626e-02 1.455550e-01
7.578496e-01 2.115423e-02 1.454449e-01
7.577991e-01 2.116886e-02 1.454952e-01
7.577485e-01 2.117629e-02 1.455207e-01
7.576980e-01 2.115571e-02 1.454500e-01
7.576475e-01 2.116848e-02 1.454939e-01
7.575970e-01 2.117038e-02 1.455004e-01
7.575465e-01 2.118491e-02 1.455504e-01
7.574960e-01 2.119875e-02 1.455979e-01
7.574455e-01 2.121996e-02 1.456707e-01
7.573950e-01 2.116029e-02 1.454658e-01
7.573445e-01 2.118713e-02 1.455580e-01
7.572940e-01 2.117093e-02 1.455023e-01
7.572436e-01 2.117100e-02 1.455026e-01
7.571931e-01 2.115776e-02 1.454571e-01
7.571426e-01 2.123356e-02 1.457174e-01
7.570921e-01 2.117021e-02 1.454999e-01
7.570417e-01 2.115633e-02 1.454522e-01
7.569912e-01 2.115973e-02 1.454638e-01
7.569407e-01 2.125002e-02 1.457739e-01
7.568903e-01 2.118224e-02 1.455412e-01
7.568398e-01 2.116600e-02 1.454854e-01
7.567894e-01 2.116939e-02 1.454971e-01
7.567389e-01 2.118103e-02 1.455371e-01
7.566885e-01 2.116992e-02 1.454989e-01
7.566380e-01 2.116719e-02 1.454895e-01
7.565876e-01 2.121999e-02 1.456708e-01
7.565372e-01 2.117129e-02 1.455036e-01
7.564867e-01 2.133804e-02 1.460755e-01
7.564363e-01 2.115721e-02 1.454552e-01
7.563859e-01 2.116192e-02 1.454714e-01
7.563354e-01 2.122861e-02 1.457004e-01
7.562850e-01 2.121314e-02 1.456473e-01
7.562346e-01 2.121017e-02 1.456371e-01
7.561842e-01 2.116812e-02 1.454927e-01
7.561338e-01 2.115398e-02 1.454441e-01
7.560834e-01 2.116985e-02 1.454986e-01
7.560330e-01 2.116622e-02 1.454861e-01
7.559826e-01 2.117138e-02 1.455039e-01
7.559322e-01 2.115073e-02 1.454329e-01
7.558818e-01 2.117852e-02 1.455284e-01
7.558314e-01 2.119489e-02 1.455847e-01
7.557810e-01 2.117469e-02 1.455153e-01
7.557306e-01 2.117784e-02 1.455261e-01
7.556803e-01 2.130442e-02 1.459603e-01
7.556299e-01 2.117793e-02 1.455264e-01
7.555795e-01 2.123610e-02 1.457261e-01
7.555291e-01 2.128697e-02 1.459005e-01
7.554788e-01 2.116126e-02 1.454691e-01
7.554284e-01 2.116973e-02 1.454982e-01
7.553781e-01 2.121716e-02 1.456611e-01
7.553277e-01 2.116565e-02 1.454842e-01
7.552773e-01 2.115977e-02 1.454640e-01
7.552270e-01 2.117010e-02 1.454995e-01
7.551767e-01 2.141402e-02 1.463353e-01
7.551263e-01 2.115700e-02 1.454545e-01
7.550760e-01 2.116705e-02 1.454890e-01
7.550256e-01 2.116510e-02 1.454823e-01
7.549753e-01 2.119777e-02 1.455945e-01
7.549250e-01 2.116792e-02 1.454920e-01
7.548747e-01 2.116793e-02 1.454920e-01
7.548243e-01 2.119487e-02 1.455846e-01
7.547740e-01 2.117412e-02 1.455133e-01
7.547237e-01 2.118620e-02 1.455548e-01
7.546734e-01 2.119342e-02 1.455796e-01
7.546231e-01 2.116247e-02 1.454733e-01
7.545728e-01 2.117573e-02 1.455188e-01
7.545225e-01 2.116772e-02 1.454913e-01
7.544722e-01 2.116832e-02 1.454934e-01
7.544219e-01 2.116098e-02 1.454681e-01
7.543716e-01 2.124276e-02 1.457489e-01
7.543213e-01 2.116300e-02 1.454751e-01
7.542710e-01 2.118088e-02 1.455365e-01
7.542207e-01 2.116010e-02 1.454651e-01
7.541705e-01 2.124273e-02 1.457489e-01
7.541202e-01 2.121912e-02 1.456678e-01
7.540699e-01 2.115963e-02 1.454635e-01
7.540196e-01 2.120198e-02 1.456090e-01
7.539694e-01 2.120963e-02 1.456353e-01
7.539191e-01 2.119586e-02 1.455880e-01
7.538689e-01 2.117254e-02 1.455079e-01
7.538186e-01 2.118365e-02 1.455461e-01
7.537684e-01 2.117665e-02 1.455220e-01
7.537181e-01 2.120421e-02 1.456167e-01
7.536679e-01 2.115770e-02 1.454569e-01
7.536176e-01 2.115779e-02 1.454572e-01
7.535674e-01 2.122001e-02 1.456709e-01
7.535171e-01 2.119414e-02 1.455821e-01
7.534669e-01 2.116484e-02 1.454814e-01
7.534167e-01 2.117241e-02 1.455074e-01
7.533665e-01 2.116890e-02 1.454954e-01
7.533162e-01 2.117709e-02 1.455235e-01
7.532660e-01 2.120396e-02 1.456158e-01
7.532158e-01 2.121315e-02 1.456473e-01
7.531656e-01 2.131248e-02 1.459879e-01
7.531154e-01 2.120150e-02 1.456073e-01
7.530652e-01 2.118389e-02 1.455469e-01
7.530150e-01 2.127016e-02 1.458429e-01
7.529648e-01 2.117929e-02 1.455311e-01
7.529146e-01 2.120569e-02 1.456217e-01
7.528644e-01 2.115657e-02 1.454530e-01
7.528142e-01 2.149620e-02 1.466158e-01
7.527640e-01 2.133833e-02 1.460765e-01
7.527139e-01 2.123463e-02 1.457211e-01
7.526637e-01 2.121014e-02 1.456370e-01
7.526135e-01 2.118864e-02 1.455632e-01
7.525633e-01 2.118253e-02 1.455422e-01
7.525132e-01 2.127499e-02 1.458595e-01
7.524630e-01 2.119563e-02 1.455872e-01
7.524128e-01 2.116145e-02 1.454698e-01
7.523627e-01 2.118718e-02 1.455582e-01
7.523125e-01 2.124797e-02 1.457668e-01
7.522624e-01 2.115679e-02 1.454537e-01
7.522122e-01 2.126180e-02 1.458143e-01
7.521621e-01 2.137578e-02 1.462046e-01
7.521119e-01 2.115890e-02 1.454610e-01
7.520618e-01 2.118076e-02 1.455361e-01
7.520117e-01 2.124758e-02 1.457655e-01
7.519615e-01 2.115872e-02 1.454604e-01
7.519114e-01 2.116436e-02 1.454798e-01
7.518613e-01 2.118733e-02 1.455587e-01
7.518112e-01 2.117263e-02 1.455082e-01
7.517610e-01 2.130740e-02 1.459705e-01
7.517109e-01 2.121597e-02 1.456570e-01
7.516608e-01 2.117173e-02 1.455051e-01
7.516107e-01 2.116665e-02 1.454876e-01
7.515606e-01 2.125835e-02 1.458024e-01
7.515105e-01 2.117401e-02 1.455129e-01
7.514604e-01 2.115654e-02 1.454529e-01
7.514103e-01 2.120253e-02 1.456109e-01
7.513602e-01 2.132406e-02 1.460276e-01
7.513101e-01 2.117112e-02 1.455030e-01
7.512601e-01 2.118587e-02 1.455537e-01
7.512100e-01 2.122739e-02 1.456962e-01
7.511599e-01 2.117852e-02 1.455284e-01
7.511098e-01 2.118311e-02 1.455442e-01
7.510598e-01 2.117133e-02 1.455037e-01
7.510097e-01 2.117265e-02 1.455082e-01
7.509596e-01 2.115976e-02 1.454640e-01
7.509096e-01 2.115906e-02 1.454615e-01
7.508595e-01 2.117187e-02 1.455056e-01
